created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2018-01-20 20:01:30 UTC,6354,99307,100600,108.7,3473,135,-3477.7,3.864,28852
2018-01-20 20:01:56 UTC,6355,99243,100600,114.8,3480.1,135,-3477.7,3.865,28880
2018-01-20 20:02:17 UTC,6356,99192,100600,119.2,3484.5,141,-3477.7,3.862,28901
2018-01-20 20:02:38 UTC,6357,99136,100600,123.4,3488.8,153,-3477.7,3.862,28922
2018-01-20 20:02:59 UTC,6358,99089,100600,127.8,3493.2,155,-3477.7,3.865,28943
2018-01-20 20:03:23 UTC,6359,99034,100600,132.3,3497.7,155,-3477.7,3.864,28968
2018-01-20 20:03:43 UTC,6360,98972,100600,138,3503.4,156,-3477.7,3.864,28988
2018-01-20 20:04:04 UTC,6361,98918,100600,141.8,3507.1,156,-3477.7,3.862,29009
2018-01-20 20:04:26 UTC,6362,98860,100600,146.9,3512.2,159,-3477.7,3.864,29030
2018-01-20 20:04:48 UTC,6363,98810,100600,151,3516.4,158,-3477.7,3.861,29052
2018-01-20 20:05:15 UTC,6364,98750,100600,156.6,3520.5,159,-3477.7,3.862,29079
2018-01-20 20:05:36 UTC,6365,98695,100600,161.2,3525.1,159,-3477.7,3.864,29100
2018-01-20 20:06:03 UTC,6366,98629,100600,166.8,3530.9,161,-3477.7,3.864,29127
2018-01-20 20:06:24 UTC,6367,98572,100600,171.2,3536.6,162,-3477.7,3.861,29148
2018-01-20 20:06:48 UTC,6368,98507,100600,177.6,3543,162,-3477.7,3.859,29173
2018-01-20 20:07:09 UTC,6369,98453,100600,181.4,3546.7,163,-3477.7,3.859,29194
2018-01-20 20:07:31 UTC,6370,98404,100600,185.9,3551.3,163,-3477.7,3.862,29215
2018-01-20 20:07:58 UTC,6371,98339,100600,191.3,3556.6,162,-3477.7,3.862,29242
2018-01-20 20:08:19 UTC,6372,98286,100600,195.4,3560.8,162,-3477.7,3.859,29263
2018-01-20 20:08:45 UTC,6373,98223,100600,201.5,3565.4,163,-3477.7,3.859,29290
2018-01-20 20:09:06 UTC,6374,98162,100600,206.6,3572,162,-3477.7,3.862,29311
2018-01-20 20:09:27 UTC,6375,98116,100600,210.2,3575.6,161,-3477.7,3.859,29332
2018-01-20 20:09:48 UTC,6376,98072,100600,214.7,3580.1,155,-3477.7,3.859,29353
2018-01-20 20:10:15 UTC,6377,98006,100600,219.5,3584.3,163,-3477.7,3.859,29380
2018-01-20 20:10:36 UTC,6378,97961,100600,223.4,3587.4,162,-3477.7,3.862,29401
2018-01-20 20:11:08 UTC,6379,97886,100600,230.1,3595.5,161,-3477.7,3.859,29433
2018-01-20 20:11:30 UTC,6380,97826,100600,236.1,3601.5,163,-3477.7,3.859,29455
2018-01-20 20:11:51 UTC,6381,97748,100600,241.8,3607.1,162,-3477.7,3.861,29476
2018-01-20 20:12:13 UTC,6382,97738,100600,242.8,3607.1,163,-3477.7,3.859,29497
2018-01-20 20:12:40 UTC,6383,97741,100600,242.3,3607.1,159,-3477.7,3.859,29525
2018-01-20 20:13:01 UTC,6384,97775,100600,239.5,3607.1,142,-3480.1,3.859,29546
2018-01-20 20:13:23 UTC,6385,97797,100600,237.9,3607.1,130,-3480.1,3.857,29568
2018-01-20 20:13:44 UTC,6386,97789,100600,238.9,3607.1,128,-3480.1,3.859,29589
2018-01-20 20:14:11 UTC,6387,97791,100600,238,3607.1,123,-3480.1,3.856,29616
2018-01-20 20:14:38 UTC,6388,98477,100600,180.1,3607.1,118,-3539.4,3.859,29644
2018-01-20 20:15:14 UTC,6389,99203,100600,118.2,3607.1,121,-3601.2,3.857,29669
2018-01-20 20:15:41 UTC,6390,99323,100600,107.7,3607.1,121,-3611.5,3.859,29706
2018-01-20 20:16:08 UTC,6391,99313,100600,108.2,3607.1,118,-3611.5,3.859,29733
2018-01-20 20:16:35 UTC,6392,99311,100600,108.4,3607.1,126,-3611.5,3.853,29760
2018-01-20 20:17:01 UTC,6393,99264,100600,112.5,3610.1,126,-3611.5,3.859,29786
2018-01-20 20:17:22 UTC,6394,99255,100600,113.4,3612.6,136,-3611.5,3.859,29807
2018-01-20 20:17:48 UTC,6395,99194,100600,118.7,3617.8,137,-3611.5,3.856,29833
2018-01-20 20:18:15 UTC,6396,99131,100600,123.6,3621.9,142,-3611.5,3.853,29860
2018-01-20 20:18:36 UTC,6397,99087,100600,127.4,3626.6,143,-3611.5,3.859,29882
2018-01-20 20:19:05 UTC,6398,99032,100600,132.9,3632.1,146,-3611.5,3.856,29909
2018-01-20 20:19:26 UTC,6399,98977,100600,136.8,3636,141,-3611.5,3.857,29931
2018-01-20 20:19:49 UTC,6400,98930,100600,142,3641.2,149,-3611.5,3.853,29953
2018-01-20 20:20:10 UTC,6401,98880,100600,145.6,3644.8,152,-3611.5,3.856,29975
2018-01-20 20:20:37 UTC,6402,98812,100600,150.9,3648.7,153,-3611.5,3.856,30002
2018-01-20 20:20:58 UTC,6403,98756,100600,155.7,3654.9,153,-3611.5,3.851,30023
2018-01-20 20:21:25 UTC,6404,98696,100600,161.6,3660.7,155,-3611.5,3.853,30050
2018-01-20 20:21:46 UTC,6405,98638,100600,165.3,3664.5,156,-3611.5,3.856,30071
2018-01-20 20:22:10 UTC,6406,98584,100600,170.4,3669.5,153,-3611.5,3.856,30096
2018-01-20 20:22:31 UTC,6407,98537,100600,174.4,3673.5,155,-3611.5,3.856,30117
2018-01-20 20:22:53 UTC,6408,98490,100600,179.1,3678.2,155,-3611.5,3.851,30138
2018-01-20 20:23:14 UTC,6409,98440,100600,182.9,3682.1,154,-3611.5,3.85,30159
2018-01-20 20:23:41 UTC,6410,98378,100600,188.2,3686.1,154,-3611.5,3.853,30186
2018-01-20 20:24:07 UTC,6411,98317,100600,193.9,3691.6,158,-3611.5,3.853,30212
2018-01-20 20:24:29 UTC,6412,98268,100600,197.6,3696.8,159,-3611.5,3.854,30235
2018-01-20 20:24:54 UTC,6413,98209,100600,202.8,3700.5,158,-3611.5,3.853,30260
2018-01-20 20:25:15 UTC,6414,98164,100600,206.7,3705.9,159,-3611.5,3.853,30281
2018-01-20 20:25:37 UTC,6415,98116,100600,210.2,3708.4,160,-3611.5,3.854,30302
2018-01-20 20:26:04 UTC,6416,98048,100600,216.4,3715.6,159,-3611.5,3.851,30330
2018-01-20 20:26:30 UTC,6417,97994,100600,221,3720.2,161,-3611.5,3.851,30356
2018-01-20 20:26:51 UTC,6418,97951,100600,225.1,3724.3,161,-3611.5,3.854,30377
2018-01-20 20:27:12 UTC,6419,97911,100600,228.3,3727.5,160,-3611.5,3.851,30398
2018-01-20 20:27:39 UTC,6420,97852,100600,233.5,3731.1,161,-3611.5,3.856,30425
2018-01-20 20:28:01 UTC,6421,97799,100600,237.3,3735.1,161,-3611.5,3.853,30447
2018-01-20 20:28:26 UTC,6422,97754,100600,241.4,3740.6,161,-3611.5,3.853,30472
2018-01-20 20:28:48 UTC,6423,97767,100600,240.9,3740.6,160,-3611.5,3.853,30495
2018-01-20 20:29:15 UTC,6424,97794,100600,237.8,3740.6,146,-3614.6,3.853,30521
2018-01-20 20:29:42 UTC,6425,97803,100600,237,3740.6,137,-3614.6,3.851,30548
2018-01-20 20:30:09 UTC,6426,97798,100600,237.5,3740.6,125,-3614.6,3.847,30575
2018-01-20 20:30:36 UTC,6427,97799,100600,237.8,3740.6,125,-3614.6,3.853,30602
2018-01-20 20:30:58 UTC,6428,97947,100600,224.7,3740.6,126,-3628.2,3.853,30624
2018-01-20 20:31:25 UTC,6429,98708,100600,159.4,3740.6,132,-3693.6,3.853,30651
2018-01-20 20:31:53 UTC,6430,99295,100600,109.6,3740.6,135,-3743.4,3.85,30672
2018-01-20 20:32:19 UTC,6431,99323,100600,107.2,3740.6,129,-3745.4,3.845,30706
2018-01-20 20:32:44 UTC,6432,99298,100600,109.8,3742.9,119,-3745.4,3.847,30727
2018-01-20 20:33:11 UTC,6433,99266,100600,112.5,3745.4,132,-3745.4,3.85,30757
2018-01-20 20:33:32 UTC,6434,99270,100600,112.5,3745.4,123,-3745.4,3.845,30778
2018-01-20 20:33:52 UTC,6435,99274,100600,112.2,3745.4,117,-3745.4,3.847,30799
2018-01-20 20:34:19 UTC,6436,99267,100600,112.4,3745.4,111,-3745.4,3.847,30825
2018-01-20 20:34:46 UTC,6437,99274,100600,112.6,3745.4,108,-3745.4,3.851,30852
2018-01-20 20:35:13 UTC,6438,99270,100600,112.4,3745.4,118,-3745.4,3.847,30879
2018-01-20 20:35:35 UTC,6439,99266,100600,112.6,3745.4,122,-3745.4,3.853,30901
2018-01-20 20:36:02 UTC,6440,99264,100600,112.2,3745.4,128,-3745.4,3.847,30928
2018-01-20 20:36:24 UTC,6441,99255,100600,113.4,3745.4,127,-3745.4,3.853,30950
2018-01-20 20:36:51 UTC,6442,99195,100600,119,3750.7,125,-3745.4,3.847,30978
2018-01-20 20:37:18 UTC,6443,99127,100600,124.6,3757.7,138,-3745.4,3.847,31005
2018-01-20 20:37:39 UTC,6444,99078,100600,128.3,3759.9,146,-3745.4,3.847,31026
2018-01-20 20:38:00 UTC,6445,99037,100600,132.1,3765.1,147,-3745.4,3.847,31047
2018-01-20 20:38:25 UTC,6446,98978,100600,136.9,3770,148,-3745.4,3.847,31072
2018-01-20 20:38:46 UTC,6447,98928,100600,141.7,3773.4,150,-3745.4,3.843,31093
2018-01-20 20:39:08 UTC,6448,98875,100600,145.8,3778.9,152,-3745.4,3.847,31114
2018-01-20 20:39:39 UTC,6449,98791,100600,153.1,3786.1,153,-3745.4,3.84,31146
2018-01-20 20:40:02 UTC,6450,98735,100600,157.7,3790.7,154,-3745.4,3.84,31168
2018-01-20 20:40:27 UTC,6451,98680,100600,163,3794.7,154,-3745.4,3.845,31194
2018-01-20 20:40:48 UTC,6452,98630,100600,166.3,3799.3,154,-3745.4,3.845,31215
2018-01-20 20:41:15 UTC,6453,98571,100600,170.9,3803.1,154,-3745.4,3.847,31242
2018-01-20 20:41:36 UTC,6454,98528,100600,175.6,3808.6,156,-3745.4,3.84,31263
2018-01-20 20:41:59 UTC,6455,98472,100600,179.9,3813,155,-3745.4,3.845,31285
2018-01-20 20:42:25 UTC,6456,98416,100600,184.7,3817.2,156,-3745.4,3.843,31312
2018-01-20 20:42:53 UTC,6457,98368,100600,189.9,3822.9,155,-3745.4,3.845,31339
2018-01-20 20:43:14 UTC,6458,98307,100600,193.2,3824.7,156,-3745.4,3.845,31361
2018-01-20 20:43:42 UTC,6459,98243,100600,198.9,3830.6,156,-3745.4,3.84,31389
2018-01-20 20:44:03 UTC,6460,98210,100600,203.1,3836.1,154,-3745.4,3.84,31409
2018-01-20 20:44:26 UTC,6461,98160,100600,206.5,3838,152,-3745.4,3.84,31433
2018-01-20 20:44:53 UTC,6462,98100,100600,212.1,3845.2,155,-3745.4,3.843,31460
2018-01-20 20:45:20 UTC,6463,98037,100600,216.6,3849.6,157,-3745.4,3.839,31487
2018-01-20 20:45:47 UTC,6464,97982,100600,222.1,3854.2,158,-3745.4,3.845,31514
2018-01-20 20:46:13 UTC,6465,97918,100600,228.2,3861.3,158,-3745.4,3.84,31540
2018-01-20 20:46:40 UTC,6466,97851,100600,233,3866.1,159,-3745.4,3.84,31567
2018-01-20 20:47:01 UTC,6467,97816,100600,236.5,3869.6,160,-3745.4,3.843,31588
2018-01-20 20:47:29 UTC,6468,97760,100600,241,3874.1,159,-3745.4,3.842,31616
2018-01-20 20:47:56 UTC,6469,97753,100600,241.1,3874.1,158,-3745.4,3.837,31643
2018-01-20 20:48:22 UTC,6470,97796,100600,238.3,3874.1,144,-3748.1,3.84,31669
2018-01-20 20:48:43 UTC,6471,97802,100600,237.2,3874.1,131,-3748.1,3.839,31690
2018-01-20 20:49:10 UTC,6472,97803,100600,237.7,3874.1,128,-3748.1,3.837,31717
2018-01-20 20:49:37 UTC,6473,97806,100600,237.6,3874.1,111,-3748.1,3.839,31744
2018-01-20 20:49:58 UTC,6474,97804,100600,237.5,3874.1,116,-3748.1,3.84,31766
2018-01-20 20:50:29 UTC,6475,97799,100600,238.3,3874.1,118,-3748.1,3.837,31796
2018-01-20 20:50:51 UTC,6476,98265,100600,197.2,3874.1,130,-3789.1,3.84,31818
2018-01-20 20:51:45 UTC,6477,99325,100600,107.8,3874.1,136,-3878.6,3.837,31871
2018-01-20 20:52:07 UTC,6478,99326,100600,107.3,3874.1,120,-3878.6,3.837,31894
2018-01-20 20:52:28 UTC,6479,99333,100600,107.1,3874.1,108,-3878.6,3.837,31916
2018-01-20 20:52:50 UTC,6480,99319,100600,107.6,3874.1,120,-3878.6,3.836,31938
2018-01-20 20:53:12 UTC,6481,99320,100600,107.7,3874.1,120,-3878.6,3.837,31959
2018-01-20 20:53:33 UTC,6482,99307,100600,109.2,3874.1,127,-3878.6,3.84,31980
2018-01-20 20:53:59 UTC,6483,99245,100600,114,3880.2,130,-3878.6,3.837,32006
2018-01-20 20:54:20 UTC,6484,99200,100600,118.3,3884.6,145,-3878.6,3.837,32027
2018-01-20 20:54:52 UTC,6485,99126,100600,124.7,3890.9,150,-3878.6,3.837,32060
2018-01-20 20:55:15 UTC,6486,99072,100600,128.9,3895.2,151,-3878.6,3.839,32082
2018-01-20 20:55:43 UTC,6487,99011,100600,133.2,3899.4,150,-3878.6,3.837,32110
2018-01-20 20:56:09 UTC,6488,98955,100600,138.7,3903.7,148,-3878.6,3.837,32137
2018-01-20 20:56:36 UTC,6489,98895,100600,144,3908.9,152,-3878.6,3.837,32164
2018-01-20 20:57:01 UTC,6490,98841,100600,148.7,3915,153,-3878.6,3.837,32189
2018-01-20 20:57:21 UTC,6491,98806,100600,152,3916.8,153,-3878.6,3.836,32209
2018-01-20 20:57:43 UTC,6492,98759,100600,155.4,3921.7,152,-3878.6,3.837,32231
2018-01-20 20:58:10 UTC,6493,98695,100600,161.7,3927.9,145,-3878.6,3.836,32257
2018-01-20 20:58:35 UTC,6494,98632,100600,166.4,3931.9,158,-3878.6,3.836,32283
2018-01-20 20:58:56 UTC,6495,98593,100600,170.1,3935.1,159,-3878.6,3.836,32304
2018-01-20 20:59:17 UTC,6496,98531,100600,174.4,3939.4,160,-3878.6,3.836,32325
2018-01-20 20:59:38 UTC,6497,98489,100600,178.9,3945.1,159,-3878.6,3.836,32346
2018-01-20 20:59:59 UTC,6498,98442,100600,182.5,3948.7,159,-3878.6,3.836,32367
2018-01-20 21:00:20 UTC,6499,98393,100600,186.3,3952.6,159,-3878.6,3.836,32388
2018-01-20 21:00:41 UTC,6500,98347,100600,190.6,3955.6,162,-3878.6,3.836,32409
2018-01-20 21:01:09 UTC,6501,98289,100600,196,3960.9,162,-3878.6,3.836,32436
2018-01-20 21:01:31 UTC,6502,98234,100600,200.3,3965.2,162,-3878.6,3.836,32459
2018-01-20 21:01:50 UTC,6503,98188,100600,204.3,3970.6,161,-3878.6,3.834,32479
2018-01-20 21:02:17 UTC,6504,98134,100600,208.7,3973.7,163,-3878.6,3.836,32506
2018-01-20 21:02:43 UTC,6505,98080,100600,213.8,3979.2,162,-3878.6,3.836,32531
2018-01-20 21:03:04 UTC,6506,98043,100600,217.2,3982.1,162,-3878.6,3.836,32552
2018-01-20 21:03:30 UTC,6507,97978,100600,223.1,3989.3,162,-3878.6,3.834,32578
2018-01-20 21:03:57 UTC,6508,97914,100600,227.5,3993.1,163,-3878.6,3.836,32605
2018-01-20 21:04:18 UTC,6509,97869,100600,231.6,3997.8,162,-3878.6,3.834,32626
2018-01-20 21:04:45 UTC,6510,97809,100600,236.4,4001.7,163,-3878.6,3.836,32653
2018-01-20 21:05:11 UTC,6511,97757,100600,240.3,4006.4,163,-3878.6,3.834,32679
2018-01-20 21:05:37 UTC,6512,97773,100600,240.9,4006.4,161,-3878.6,3.837,32705
2018-01-20 21:06:03 UTC,6513,97758,100600,241.1,4006.4,151,-3878.6,3.836,32731
2018-01-20 21:06:25 UTC,6514,97800,100600,238.3,4006.4,143,-3881.1,3.834,32754
2018-01-20 21:06:52 UTC,6515,97804,100600,236.5,4006.4,133,-3881.1,3.836,32781
2018-01-20 21:07:13 UTC,6516,97809,100600,236.7,4006.4,120,-3881.1,3.836,32802
2018-01-20 21:07:34 UTC,6517,97811,100600,236.7,4006.4,120,-3881.1,3.834,32822
2018-01-20 21:07:56 UTC,6518,97803,100600,236.4,4006.4,126,-3881.1,3.836,32845
2018-01-20 21:08:22 UTC,6519,98336,100600,191,4006.4,135,-3927.7,3.831,32870
2018-01-20 21:09:20 UTC,6520,99326,100600,107.7,4006.4,137,-4011,3.834,32917
2018-01-20 21:09:44 UTC,6521,99321,100600,108,4006.4,118,-4011,3.831,32951
2018-01-20 21:10:07 UTC,6522,99323,100600,107.7,4006.4,123,-4011,3.836,32974
2018-01-20 21:10:30 UTC,6523,99283,100600,111.9,4010.5,124,-4011,3.831,32997
2018-01-20 21:10:52 UTC,6524,99227,100600,116.2,4014.9,139,-4011,3.836,33020
2018-01-20 21:11:13 UTC,6525,99177,100600,119.7,4017.3,147,-4011,3.834,33041
2018-01-20 21:11:40 UTC,6526,99119,100600,125,4023.7,148,-4011,3.836,33069
2018-01-20 21:12:05 UTC,6527,99062,100600,129.3,4028,148,-4011,3.834,33094
2018-01-20 21:12:32 UTC,6528,99008,100600,134.3,4031.8,150,-4011,3.836,33121
2018-01-20 21:12:59 UTC,6529,98943,100600,139.3,4037,152,-4011,3.836,33148
2018-01-20 21:13:24 UTC,6530,98895,100600,144.4,4043.1,155,-4011,3.836,33173
2018-01-20 21:13:45 UTC,6531,98841,100600,148.8,4047.5,158,-4011,3.834,33194
2018-01-20 21:14:06 UTC,6532,98786,100600,153.6,4052.2,157,-4011,3.831,33215
2018-01-20 21:14:27 UTC,6533,98738,100600,157.2,4054.4,159,-4011,3.834,33236
2018-01-20 21:14:48 UTC,6534,98693,100600,161.7,4060.3,159,-4011,3.834,33257
2018-01-20 21:15:11 UTC,6535,98644,100600,165.1,4062.4,160,-4011,3.831,33278
2018-01-20 21:15:38 UTC,6536,98585,100600,170.4,4068.1,159,-4011,3.834,33307
2018-01-20 21:15:59 UTC,6537,98537,100600,175,4073.6,158,-4011,3.834,33328
2018-01-20 21:16:20 UTC,6538,98493,100600,178.1,4076.8,158,-4011,3.834,33349
2018-01-20 21:16:42 UTC,6539,98452,100600,181.8,4079.3,161,-4011,3.828,33371
2018-01-20 21:17:09 UTC,6540,98393,100600,186.9,4084.7,160,-4011,3.834,33398
2018-01-20 21:17:36 UTC,6541,98335,100600,191.6,4089.5,159,-4011,3.831,33425
2018-01-20 21:18:04 UTC,6542,98285,100600,196.2,4093.7,161,-4011,3.834,33452
2018-01-20 21:18:25 UTC,6543,98243,100600,200.1,4098.7,159,-4011,3.833,33475
2018-01-20 21:18:50 UTC,6544,98184,100600,205.1,4103.8,160,-4011,3.834,33499
2018-01-20 21:19:17 UTC,6545,98127,100600,209.7,4108.4,160,-4011,3.834,33526
2018-01-20 21:19:38 UTC,6546,98086,100600,213.7,4112.3,163,-4011,3.831,33547
2018-01-20 21:20:05 UTC,6547,98028,100600,217.9,4115.5,162,-4011,3.831,33574
2018-01-20 21:20:32 UTC,6548,97970,100600,222.9,4121.6,161,-4011,3.828,33601
2018-01-20 21:21:05 UTC,6549,97917,100600,227.3,4124.5,160,-4011,3.831,33633
2018-01-20 21:21:27 UTC,6550,97872,100600,231.7,4130.3,160,-4011,3.831,33656
2018-01-20 21:21:48 UTC,6551,97828,100600,235.1,4132.5,153,-4011,3.825,33677
2018-01-20 21:22:10 UTC,6552,97776,100600,239.6,4138.3,161,-4011,3.831,33698
2018-01-20 21:22:36 UTC,6553,97749,100600,241.6,4140.6,162,-4011,3.828,33725
2018-01-20 21:22:58 UTC,6554,97788,100600,239.1,4140.6,154,-4013.8,3.828,33747
2018-01-20 21:23:20 UTC,6555,97799,100600,238.1,4140.6,144,-4013.8,3.833,33769
2018-01-20 21:23:47 UTC,6556,97796,100600,238.1,4140.6,141,-4013.8,3.831,33796
2018-01-20 21:24:08 UTC,6557,97787,100600,238.7,4140.6,138,-4013.8,3.831,33817
2018-01-20 21:24:35 UTC,6558,97784,100600,238.6,4140.6,126,-4013.8,3.828,33844
2018-01-20 21:25:02 UTC,6559,98194,100600,203.4,4140.6,129,-4049.5,3.834,33871
2018-01-20 21:25:27 UTC,6560,98923,100600,142.2,4140.6,139,-4110.8,3.828,33896
2018-01-20 21:25:56 UTC,6561,99307,100600,109.2,4140.6,136,-4144,3.828,33924
2018-01-20 21:26:23 UTC,6562,99316,100600,108.3,4140.6,127,-4144,3.833,33952
2018-01-20 21:26:50 UTC,6563,99314,100600,108.1,4140.6,122,-4144,3.834,33979
2018-01-20 21:27:12 UTC,6564,99318,100600,108.7,4140.6,122,-4144,3.828,34001
2018-01-20 21:27:37 UTC,6565,99308,100600,108.9,4140.6,119,-4144,3.831,34027
2018-01-20 21:27:59 UTC,6566,99318,100600,108.5,4140.6,119,-4144,3.828,34048
2018-01-20 21:28:20 UTC,6567,99318,100600,108.5,4140.6,119,-4144,3.828,34070
2018-01-20 21:28:40 UTC,6568,99315,100600,108.6,4140.6,119,-4144,3.826,34090
2018-01-20 21:29:03 UTC,6569,99315,100600,107.8,4140.6,119,-4144,3.828,34112
2018-01-20 21:29:23 UTC,6570,99320,100600,108,4140.6,119,-4144,3.828,34133
2018-01-20 21:29:51 UTC,6571,99319,100600,108.2,4140.6,119,-4144,3.826,34161
2018-01-20 21:30:14 UTC,6572,99314,100600,108.7,4140.6,119,-4144,3.822,34181
2018-01-20 21:30:35 UTC,6573,99319,100600,108.4,4140.6,116,-4144,3.826,34205
2018-01-20 21:30:57 UTC,6574,99318,100600,108.5,4140.6,116,-4144,3.834,34227
2018-01-20 21:31:19 UTC,6575,99319,100600,108.7,4140.6,115,-4144,3.825,34249
2018-01-20 21:31:41 UTC,6576,99317,100600,108,4140.6,115,-4144,3.825,34271
2018-01-20 21:32:09 UTC,6577,99311,100600,108.7,4140.6,115,-4144,3.822,34299
2018-01-20 21:32:35 UTC,6578,99310,100600,108.8,4140.6,112,-4144,3.828,34325
2018-01-20 21:32:57 UTC,6579,99305,100600,108.9,4140.6,112,-4144,3.828,34346
2018-01-20 21:33:19 UTC,6580,99308,100600,108.9,4140.6,113,-4144,3.82,34368
2018-01-20 21:33:45 UTC,6581,99308,100600,109.1,4140.6,114,-4144,3.822,34395
2018-01-20 21:34:17 UTC,6582,99306,100600,109.2,4140.6,113,-4144,3.828,34427
2018-01-20 21:34:39 UTC,6583,99309,100600,109.2,4140.6,114,-4144,3.826,34449
2018-01-20 21:35:00 UTC,6584,99312,100600,108.7,4140.6,111,-4144,3.822,34470
2018-01-20 21:35:27 UTC,6585,99311,100600,108.7,4140.6,110,-4144,3.822,34497
2018-01-20 21:35:48 UTC,6586,99309,100600,108.9,4140.6,107,-4144,3.828,34518
2018-01-20 21:36:15 UTC,6587,99307,100600,109.9,4140.6,115,-4144,3.825,34545
2018-01-20 21:36:37 UTC,6588,99309,100600,109,4140.6,112,-4144,3.822,34567
2018-01-20 21:37:04 UTC,6589,99308,100600,109.2,4140.6,114,-4144,3.819,34594
2018-01-20 21:37:25 UTC,6590,99308,100600,109.1,4140.6,114,-4144,3.822,34615
2018-01-20 21:37:46 UTC,6591,99297,100600,110.1,4140.6,113,-4144,3.819,34636
2018-01-20 21:38:07 UTC,6592,99296,100600,109.2,4140.6,113,-4144,3.82,34658
2018-01-20 21:38:38 UTC,6593,99312,100600,109.2,4140.6,114,-4144,3.822,34688
2018-01-20 21:39:00 UTC,6594,99304,100600,109.7,4140.6,111,-4144,3.82,34710
2018-01-20 21:39:21 UTC,6595,99308,100600,109.6,4140.6,108,-4144,3.826,34731
2018-01-20 21:39:42 UTC,6596,99291,100600,110.6,4142.2,109,-4144,3.819,34752
2018-01-20 21:40:10 UTC,6597,99215,100600,116.5,4148.1,121,-4144,3.822,34779
2018-01-20 21:40:31 UTC,6598,99166,100600,121.3,4152.9,134,-4144,3.819,34801
2018-01-20 21:40:55 UTC,6599,99111,100600,125.8,4157.4,138,-4144,3.82,34826
2018-01-20 21:41:22 UTC,6600,99055,100600,130.3,4161.9,140,-4144,3.816,34853
2018-01-20 21:41:49 UTC,6601,98991,100600,136.1,4166.5,135,-4144,3.822,34880
2018-01-20 21:42:16 UTC,6602,98927,100600,141.8,4173.5,142,-4144,3.803,34907
2018-01-20 21:42:41 UTC,6603,98867,100600,146.3,4176.9,143,-4144,3.819,34932
2018-01-20 21:43:07 UTC,6604,98812,100600,151.1,4182.7,144,-4144,3.82,34958
2018-01-20 21:43:29 UTC,6605,98757,100600,156.4,4188,143,-4144,3.82,34979
2018-01-20 21:43:50 UTC,6606,98708,100600,159.8,4190.2,145,-4144,3.819,35000
2018-01-20 21:44:11 UTC,6607,98659,100600,164.8,4196.4,145,-4144,3.816,35021
2018-01-20 21:44:38 UTC,6608,98588,100600,169.9,4200.5,147,-4144,3.819,35048
2018-01-20 21:45:05 UTC,6609,98523,100600,175.7,4207.3,146,-4144,3.822,35075
2018-01-20 21:45:27 UTC,6610,98472,100600,180,4211.6,146,-4144,3.816,35098
2018-01-20 21:45:52 UTC,6611,98420,100600,184.3,4215.5,148,-4144,3.822,35123
2018-01-20 21:46:13 UTC,6612,98361,100600,189.3,4220.9,148,-4144,3.82,35144
2018-01-20 21:46:35 UTC,6613,98317,100600,193.5,4223.7,148,-4144,3.822,35165
2018-01-20 21:46:56 UTC,6614,98261,100600,197.9,4229.5,151,-4144,3.819,35186
2018-01-20 21:47:27 UTC,6615,98184,100600,204.3,4236,152,-4144,3.816,35218
2018-01-20 21:47:51 UTC,6616,98133,100600,209.1,4240.7,151,-4144,3.82,35239
2018-01-20 21:48:12 UTC,6617,98085,100600,213.1,4244.7,151,-4144,3.819,35263
2018-01-20 21:48:39 UTC,6618,98017,100600,219.3,4250.9,152,-4144,3.819,35290
2018-01-20 21:49:04 UTC,6619,97957,100600,223.9,4255.6,153,-4144,3.822,35315
2018-01-20 21:49:25 UTC,6620,97915,100600,227.8,4259.4,155,-4144,3.822,35336
2018-01-20 21:49:46 UTC,6621,97862,100600,232.4,4264,155,-4144,3.822,35357
2018-01-20 21:50:07 UTC,6622,97808,100600,236.6,4268.2,156,-4144,3.816,35378
2018-01-20 21:50:28 UTC,6623,97762,100600,241.3,4272.9,157,-4144,3.816,35399
2018-01-20 21:50:55 UTC,6624,97746,100600,242,4274.6,156,-4144,3.816,35426
2018-01-20 21:51:16 UTC,6625,97749,100600,241.9,4274.6,146,-4144,3.816,35447
2018-01-20 21:51:51 UTC,6626,97776,100600,240.1,4274.6,135,-4147.4,3.819,35482
2018-01-20 21:52:14 UTC,6627,97777,100600,239.4,4274.6,132,-4147.4,3.819,35503
2018-01-20 21:52:41 UTC,6628,97775,100600,239.4,4274.6,129,-4147.4,3.819,35532
2018-01-20 21:53:10 UTC,6629,97976,100600,222.8,4274.6,125,-4164.1,3.82,35553
2018-01-20 21:53:37 UTC,6630,98957,100600,138.6,4274.6,128,-4248.3,3.819,35588
2018-01-20 21:54:06 UTC,6631,99300,100600,109.2,4274.6,127,-4277.8,3.814,35617
2018-01-20 21:54:27 UTC,6632,99299,100600,109.8,4274.6,127,-4277.8,3.817,35638
2018-01-20 21:54:50 UTC,6633,99249,100600,114.2,4279.7,123,-4277.8,3.816,35661
2018-01-20 21:55:15 UTC,6634,99190,100600,119.4,4283.7,133,-4277.8,3.817,35686
2018-01-20 21:55:36 UTC,6635,99142,100600,122.8,4286.7,134,-4277.8,3.814,35707
2018-01-20 21:56:03 UTC,6636,99086,100600,128,4293.4,147,-4277.8,3.816,35734
2018-01-20 21:56:24 UTC,6637,99047,100600,130.9,4296.3,146,-4277.8,3.816,35755
